category2,role,category1,username,timestamp,name,admin,description
Spies/Secret Agents:1081,influencer,Movies/TV/Radio Theme:1064,xxjeffxx,2021-01-22 19:22:12.191,Quelli di sempre,no description,xxjeffxx
Medieval:1035,normalUser,Wargame:1019,gregski,2021-01-22 19:22:03.791,Pisammare,gregski,no description
Memory:1045,normalUser,Trains:1034,emirhan,2021-01-22 19:22:02.391,Gli sfollati,emirhan,no description
Transportation:1011,normalUser,Travel:1097,somemadpoet,2021-01-22 19:22:04.795,Quelli di sempre,no description,somemadpoet
Number:1098,normalUser,Print & Play:1120,reinwood99,2021-01-22 19:22:09.2,Pisammare,reinwood99,no description
Puzzle:1028,normalUser,Exploration:1020,neal smith,2021-01-22 19:21:56.282,Gli sfollati,neal smith,no description
Memory:1045,normalUser,Economic:1021,temeraire,2021-01-22 19:22:11.01,Gli sfollati,temeraire,no description
Video Game Theme:1101,normalUser,Travel:1097,clammy721,2021-01-22 19:21:59.167,Gli sfollati,clammy721,no description
Bluffing:1023,normalUser,Territory Building:1086,chanms,2021-01-22 19:22:02.203,Bel gruppo,chanms,no description
Science Fiction:1016,normalUser,Murder/Mystery:1040,oj0 poderoso,2021-01-22 19:22:04.577,Pisammare,oj0 poderoso,no description
Ancient:1050,normalUser,Party Game:1030,nocto,2021-01-22 19:21:53.119,Pisammare,nocto,no description
Miniatures:1047,normalUser,Science Fiction:1016,asanka88,2021-01-22 19:21:57.714,Bel gruppo,asanka88,no description
Animals:1089,normalUser,Zombies:2481,giovannifusco00,2021-01-22 19:22:01.194,Pisammare,giovannifusco00,no description
Trains:1034,normalUser,Action/Dexterity:1032,cmcevans,2021-01-22 19:22:02.015,Quelli di sempre,no description,cmcevans
Movies/TV/Radio Theme:1064,influencer,Transportation:1011,buggsy,2021-01-22 19:22:10.346,Cimone 2k16,buggsy,no description
Action/Dexterity:1032,normalUser,Medical:2145,rcop,2021-01-22 19:21:54.323,Quelli di sempre,no description,rcop
Travel:1097,normalUser,Action/Dexterity:1032,bolonski,2021-01-22 19:22:12.682,Cimone 2k16,bolonski,no description
Dice:1017,normalUser,Negotiation:1026,sammyfung,2021-01-22 19:21:57.283,Bel gruppo,sammyfung,no description
Animals:1089,normalUser,Puzzle:1028,graveyardgreg,2021-01-22 19:22:07.301,Gli sfollati,graveyardgreg,no description
Abstact Strategy:1009,normalUser,Number:1098,snakespittle,2021-01-22 19:22:00.51,Pisammare,snakespittle,no description
Children's Game:1041,influencer,Dice:1017,myszak,2021-01-22 19:22:10.398,Pisammare,myszak,no description
Action/Dexterity:1032,normalUser,Science Fiction:1016,bojanthebest,2021-01-22 19:22:00.581,Pisammare,bojanthebest,no description
Number:1098,influencer,Real-time:1037,timw,2021-01-22 19:22:04.263,Pisammare,timw,no description
Exploration:1020,normalUser,Children's Game:1041,ohno,2021-01-22 19:22:01.341,Cimone 2k16,ohno,no description
Movies/TV/Radio Theme:1064,normalUser,Medical:2145,exuldur,2021-01-22 19:21:58.359,Gli sfollati,exuldur,no description
Modern Warfare:1069,influencer,Sports:1038,okkay,2021-01-22 19:21:56.108,Pisammare,okkay,no description
Adventure:1022,normalUser,Book:1117,laynelarson,2021-01-22 19:22:09.501,Gli sfollati,laynelarson,no description
Napoleonic:1051,normalUser,Exploration:1020,mtr1966,2021-01-22 19:22:00.553,Pisammare,mtr1966,no description
Medieval:1035,normalUser,Party Game:1030,xpolizeix,2021-01-22 19:21:55.36,Gli sfollati,xpolizeix,no description
Real-time:1037,normalUser,Puzzle:1028,delet,2021-01-22 19:21:58.162,Bel gruppo,delet,no description
Novel-Based:1093,normalUser,Action/Dexterity:1032,tintin vs china,2021-01-22 19:22:04.671,Quelli di sempre,no description,tintin vs china
Modern Warfare:1069,normalUser,Print & Play:1120,jameson and sons,2021-01-22 19:22:02.096,Bel gruppo,jameson and sons,no description
Party Game:1030,normalUser,Book:1117,solubles,2021-01-22 19:22:00.322,Gli sfollati,solubles,no description
Wargame:1019,normalUser,Novel-Based:1093,chadagames,2021-01-22 19:22:12.153,Bel gruppo,chadagames,no description
Bluffing:1023,normalUser,Movies/TV/Radio Theme:1064,raptorpilot,2021-01-22 19:21:54.8,Cimone 2k16,raptorpilot,no description
Spies/Secret Agents:1081,normalUser,World War II: 1049,bicky209,2021-01-22 19:22:03.001,Quelli di sempre,no description,bicky209
Science Fiction:1016,normalUser,Murder/Mystery:1040,dylanam,2021-01-22 19:22:12.22,Gli sfollati,dylanam,no description
Word-game:1025,normalUser,Ancient:1050,giobbedg,2021-01-22 19:22:10.864,Pisammare,giobbedg,no description
Novel-Based:1093,normalUser,Transportation:1011,vragusiv,2021-01-22 19:22:08.598,Quelli di sempre,no description,vragusiv
Aviation/Flight:2650,normalUser,Economic:1021,crspbitz,2021-01-22 19:22:00.033,Pisammare,crspbitz,no description
Napoleonic:1051,normalUser,Racing:1031,_kolibri_,2021-01-22 19:21:58.784,Cimone 2k16,_kolibri_,no description
Fighting:1046,normalUser,Word-game:1025,pkmuenster,2021-01-22 19:22:06.986,Pisammare,pkmuenster,no description
Word-game:1025,normalUser,Fighting:1046,druos,2021-01-22 19:22:10.456,Gli sfollati,druos,no description
Medieval:1035,influencer,Economic:1021,inkittenus,2021-01-22 19:22:01.819,Bel gruppo,inkittenus,no description
Economic:1021,normalUser,Animals:1089,fanselowrudy,2021-01-22 19:21:59.489,Quelli di sempre,no description,fanselowrudy
World War II: 1049,normalUser,Children's Game:1041,jdoublep,2021-01-22 19:22:09.593,Bel gruppo,jdoublep,no description
World War II: 1049,normalUser,Children's Game:1041,jdoublep,2021-01-22 19:21:59.976,Quelli di sempre,no description,jdoublep
Abstact Strategy:1009,normalUser,Racing:1031,ludwigman,2021-01-22 19:22:11.8,Cimone 2k16,ludwigman,no description
Travel:1097,influencer,Spies/Secret Agents:1081,erik de baan,2021-01-22 19:21:54.142,Pisammare,erik de baan,no description
Word-game:1025,normalUser,Card Game:1002,ecraven,2021-01-22 19:22:02.19,Pisammare,ecraven,no description
Print & Play:1120,normalUser,Video Game Theme:1101,schmatzy,2021-01-22 19:22:07.588,Quelli di sempre,no description,schmatzy
Zombies:2481,normalUser,Real-time:1037,harmonious,2021-01-22 19:22:08.714,Pisammare,harmonious,no description
Novel-Based:1093,normalUser,Real-time:1037,arun_michael,2021-01-22 19:21:59.033,Quelli di sempre,no description,arun_michael
Fighting:1046,influencer,Territory Building:1086,kubidi,2021-01-22 19:22:12.804,Cimone 2k16,kubidi,no description
Educational:1094,influencer,Memory:1045,jsb172135,2021-01-22 19:22:12.07,Quelli di sempre,no description,jsb172135
Educational:1094,influencer,Memory:1045,jsb172135,2021-01-22 19:22:06.519,Bel gruppo,jsb172135,no description
Exploration:1020,normalUser,Collectible Components:1044,dementomstie,2021-01-22 19:22:02.135,Cimone 2k16,dementomstie,no description
Wargame:1019,normalUser,Real-time:1037,milha,2021-01-22 19:22:10.113,Bel gruppo,milha,no description
World War II: 1049,normalUser,Ancient:1050,dinos,2021-01-22 19:22:09.731,Gli sfollati,dinos,no description
Medieval:1035,normalUser,Movies/TV/Radio Theme:1064,awi92,2021-01-22 19:22:06.83,Quelli di sempre,no description,awi92
Medieval:1035,normalUser,Action/Dexterity:1032,biggalah,2021-01-22 19:22:04.713,Gli sfollati,biggalah,no description
Humor:1079,influencer,Medical:2145,kebbne,2021-01-22 19:22:09.476,Quelli di sempre,no description,kebbne
Adventure:1022,normalUser,Abstact Strategy:1009,vittorioso,2021-01-22 19:21:53.955,Quelli di sempre,no description,vittorioso
Puzzle:1028,normalUser,Real-time:1037,tjaball,2021-01-22 19:22:02.673,Gli sfollati,tjaball,no description
Wargame:1019,normalUser,Science Fiction:1016,lunaivy,2021-01-22 19:21:58.698,Gli sfollati,lunaivy,no description
Humor:1079,normalUser,Science Fiction:1016,tofuburrito,2021-01-22 19:22:08.147,Gli sfollati,tofuburrito,no description
Murder/Mystery:1040,normalUser,Dice:1017,dfsachet,2021-01-22 19:21:57.701,Gli sfollati,dfsachet,no description
Murder/Mystery:1040,normalUser,Abstact Strategy:1009,hoplomaco,2021-01-22 19:22:09.294,Cimone 2k16,hoplomaco,no description
Bluffing:1023,normalUser,World War II: 1049,dooglem,2021-01-22 19:22:03.616,Cimone 2k16,dooglem,no description
Wargame:1019,normalUser,Puzzle:1028,onnij,2021-01-22 19:22:04.414,Quelli di sempre,no description,onnij
Wargame:1019,normalUser,World War II: 1049,jake_pink,2021-01-22 19:22:01.549,Cimone 2k16,jake_pink,no description
Movies/TV/Radio Theme:1064,normalUser,Modern Warfare:1069,mikeron,2021-01-22 19:21:54.182,Pisammare,mikeron,no description
Number:1098,normalUser,Aviation/Flight:2650,bigbenfulham,2021-01-22 19:22:08.174,Quelli di sempre,no description,bigbenfulham
Number:1098,normalUser,Educational:1094,wootersl,2021-01-22 19:22:00.81,Bel gruppo,wootersl,no description
Bluffing:1023,normalUser,Travel:1097,bowserx,2021-01-22 19:22:09.843,Pisammare,bowserx,no description
Negotiation:1026,normalUser,Medieval:1035,chubaba,2021-01-22 19:22:04.811,Gli sfollati,chubaba,no description
Memory:1045,normalUser,Territory Building:1086,nimluen,2021-01-22 19:22:10.183,Quelli di sempre,no description,nimluen
Video Game Theme:1101,normalUser,Exploration:1020,aldoaldo,2021-01-22 19:22:03.391,Bel gruppo,aldoaldo,no description
Educational:1094,normalUser,Spies/Secret Agents:1081,salemlechat,2021-01-22 19:21:58.824,Pisammare,salemlechat,no description
Economic:1021,normalUser,Fantasy:1010,hashemite,2021-01-22 19:22:12.722,Pisammare,hashemite,no description
Collectible Components:1044,influencer,Medical:2145,spooty mcpew,2021-01-22 19:21:56.975,Cimone 2k16,spooty mcpew,no description
Book:1117,normalUser,Puzzle:1028,waitingtoderail,2021-01-22 19:22:11.345,Gli sfollati,waitingtoderail,no description
Aviation/Flight:2650,normalUser,Transportation:1011,dboy2330,2021-01-22 19:22:07.641,Cimone 2k16,dboy2330,no description
Children's Game:1041,normalUser,Territory Building:1086,beunaventura,2021-01-22 19:22:12.91,Bel gruppo,beunaventura,no description
Miniatures:1047,normalUser,Book:1117,redjedipirate,2021-01-22 19:22:03.535,Pisammare,redjedipirate,no description
Ancient:1050,normalUser,World War II: 1049,acatalan,2021-01-22 19:21:57.002,Cimone 2k16,acatalan,no description
