category2,role,category1,username,timestamp,category2-2,role-2,category1-2,username-2
Spies/Secret Agents:1081,normalUser,Miniatures:1047,sethmakesgames,2021-01-22 19:21:31.097,Miniatures:1047,normalUser,Medieval:1035,mhutson
Trains:1034,normalUser,Adventure:1022,kaos_locura,2021-01-22 19:21:27.215,Number:1098,normalUser,Abstact Strategy:1009,stvboucher
Real-time:1037,normalUser,Spies/Secret Agents:1081,bard_within,2021-01-22 19:21:17.766,Aviation/Flight:2650,normalUser,Adventure:1022,nixlas2000
Real-time:1037,normalUser,Party Game:1030,englishpetal,2021-01-22 19:21:29.386,Zombies:2481,normalUser,Party Game:1030,apollo1111
Spies/Secret Agents:1081,normalUser,Abstact Strategy:1009,danielud,2021-01-22 19:21:29.131,Print & Play:1120,normalUser,Real-time:1037,raoulinho82
Video Game Theme:1101,normalUser,Number:1098,pumma,2021-01-22 19:21:21.382,Children's Game:1041,influencer,Aviation/Flight:2650,mshota
Animals:1089,normalUser,Miniatures:1047,gmp1993,2021-01-22 19:21:18.439,Transportation:1011,normalUser,Fantasy:1010,jakorosin
Wargame:1019,normalUser,Bluffing:1023,corsicaogre,2021-01-22 19:21:01.121,Wargame:1019,normalUser,Aviation/Flight:2650,pancakekramsky
Transportation:1011,normalUser,Modern Warfare:1069,zaksjo,2021-01-22 19:21:27.387,Video Game Theme:1101,normalUser,Economic:1021,bigtimeboardgameguy
Modern Warfare:1069,influencer,Adventure:1022,moote,2021-01-22 19:21:15.885,Fighting:1046,normalUser,Ancient:1050,matimeo
Negotiation:1026,normalUser,Spies/Secret Agents:1081,jag3000,2021-01-22 19:21:48.461,Science Fiction:1016,normalUser,Adventure:1022,thekmank
Exploration:1020,normalUser,Napoleonic:1051,mingjai17,2021-01-22 19:21:38.328,Dice:1017,normalUser,Aviation/Flight:2650,ogmundprime
Racing:1031,normalUser,Science Fiction:1016,leepayne,2021-01-22 19:21:35.559,Medical:2145,influencer,Transportation:1011,jalugj
Fighting:1046,normalUser,World War II: 1049,lord mykal,2021-01-22 19:21:42.473,Murder/Mystery:1040,normalUser,Memory:1045,uberjoi
Aviation/Flight:2650,normalUser,Fantasy:1010,guyincorporated,2021-01-22 19:21:17.225,Deduction:1039,normalUser,Memory:1045,zlotylojak
Negotiation:1026,normalUser,Bluffing:1023,wyldraider,2021-01-22 19:21:38.887,Travel:1097,normalUser,Racing:1031,enslaver82
Racing:1031,normalUser,Novel-Based:1093,p_m_z,2021-01-22 19:21:14.957,Trains:1034,normalUser,Humor:1079,gvaldizan
Educational:1094,normalUser,Children's Game:1041,murgui,2021-01-22 19:21:14.296,Sports:1038,normalUser,Negotiation:1026,mercwiththemouth
Spies/Secret Agents:1081,influencer,Territory Building:1086,drsquidopolis,2021-01-22 19:21:25.694,Bluffing:1023,normalUser,Economic:1021,emojibadge
Zombies:2481,normalUser,Exploration:1020,anthraxandy,2021-01-22 19:21:18.863,Adventure:1022,influencer,Zombies:2481,xanquete
Modern Warfare:1069,normalUser,Territory Building:1086,ggan,2021-01-22 19:21:11.19,Action/Dexterity:1032,normalUser,Modern Warfare:1069,wheelsthefirst
Napoleonic:1051,normalUser,Print & Play:1120,zooney,2021-01-22 19:21:39.308,Movies/TV/Radio Theme:1064,normalUser,Card Game:1002,doski51
Deduction:1039,moderator,Children's Game:1041,brianzolan,2021-01-22 19:21:15.808,Animals:1089,normalUser,Medieval:1035,tableplay
Real-time:1037,normalUser,Travel:1097,asianavatar,2021-01-22 19:21:28.799,Book:1117,normalUser,Murder/Mystery:1040,schadenfreude01
Fighting:1046,normalUser,Number:1098,albe_darned,2021-01-22 19:21:13.069,Action/Dexterity:1032,normalUser,World War II: 1049,demobiel
Wargame:1019,normalUser,Number:1098,cherries678,2021-01-22 19:21:17.353,Abstact Strategy:1009,normalUser,Humor:1079,moonycinzia
Territory Building:1086,normalUser,Sports:1038,hclix81,2021-01-22 19:21:48.596,Science Fiction:1016,normalUser,Abstact Strategy:1009,rexthepig
Abstact Strategy:1009,normalUser,Sports:1038,nkhat,2021-01-22 19:21:26.966,Number:1098,normalUser,Real-time:1037,generalgunit
Negotiation:1026,normalUser,Word-game:1025,5ully,2021-01-22 19:21:23.32,Puzzle:1028,normalUser,Movies/TV/Radio Theme:1064,xzalsx
Fantasy:1010,normalUser,Children's Game:1041,jcboysha,2021-01-22 19:21:07.411,Puzzle:1028,normalUser,Economic:1021,guanoapeuk
Sports:1038,normalUser,Dice:1017,screamforme,2021-01-22 19:21:39.968,Sports:1038,normalUser,Fantasy:1010,pum_
Movies/TV/Radio Theme:1064,normalUser,Racing:1031,picarddota,2021-01-22 19:21:37.935,Abstact Strategy:1009,normalUser,Science Fiction:1016,tastyducklings
Aviation/Flight:2650,normalUser,Transportation:1011,elden94,2021-01-22 19:21:02.635,Science Fiction:1016,normalUser,Video Game Theme:1101,scottandelli
Memory:1045,normalUser,Action/Dexterity:1032,ethan_guard,2021-01-22 19:21:26.206,World War II: 1049,normalUser,Memory:1045,muselament
Zombies:2481,normalUser,World War II: 1049,seibian,2021-01-22 19:21:02.302,Ancient:1050,normalUser,Real-time:1037,panticswonder
Adventure:1022,normalUser,Movies/TV/Radio Theme:1064,koboldskind,2021-01-22 19:21:08.029,Abstact Strategy:1009,normalUser,Puzzle:1028,letterafterz
Aviation/Flight:2650,influencer,Trains:1034,thevarangianguard,2021-01-22 19:21:26.853,Zombies:2481,normalUser,Wargame:1019,famhie
Dice:1017,normalUser,Children's Game:1041,bar10,2021-01-22 19:21:01.608,Zombies:2481,normalUser,Wargame:1019,famhie
Humor:1079,influencer,Spies/Secret Agents:1081,achaja,2021-01-22 19:21:45.44,Exploration:1020,normalUser,Napoleonic:1051,langerrol
Animals:1089,normalUser,Exploration:1020,the players player,2021-01-22 19:21:12.229,Puzzle:1028,influencer,Science Fiction:1016,doc83
Racing:1031,normalUser,Dice:1017,gaminglorious,2021-01-22 19:21:40.435,Aviation/Flight:2650,normalUser,Memory:1045,andrescamilo
Travel:1097,normalUser,Print & Play:1120,mourg0s,2021-01-22 19:20:59.528,Number:1098,normalUser,Zombies:2481,lunalunera
Word-game:1025,normalUser,Party Game:1030,odie564,2021-01-22 19:21:03.654,Educational:1094,normalUser,Transportation:1011,chalapu
Animals:1089,influencer,Trains:1034,nickbeek,2021-01-22 19:21:40.955,Fantasy:1010,normalUser,Racing:1031,amadeukaos
Ancient:1050,normalUser,Real-time:1037,captericshih,2021-01-22 19:21:22.205,Miniatures:1047,normalUser,Puzzle:1028,iseli
Spies/Secret Agents:1081,normalUser,Aviation/Flight:2650,magicmanfhe,2021-01-22 19:21:28.173,Economic:1021,influencer,Sports:1038,s senik
Medieval:1035,normalUser,Transportation:1011,cyrrbiss,2021-01-22 19:21:39.214,Word-game:1025,influencer,Novel-Based:1093,shazamgold
Movies/TV/Radio Theme:1064,normalUser,Novel-Based:1093,ba7ke7,2021-01-22 19:21:40.107,Adventure:1022,influencer,Memory:1045,beeezoli
Sports:1038,influencer,Memory:1045,ch82,2021-01-22 19:21:30.716,Print & Play:1120,influencer,Number:1098,dante3000
Miniatures:1047,normalUser,Zombies:2481,jorgerojo,2021-01-22 19:21:00.154,Aviation/Flight:2650,normalUser,Card Game:1002,thebookandboard
Print & Play:1120,normalUser,Word-game:1025,flashmandv,2021-01-22 19:21:13.916,Racing:1031,normalUser,Memory:1045,douglo
Bluffing:1023,normalUser,Dice:1017,447603,2021-01-22 19:21:30.742,Novel-Based:1093,normalUser,Collectible Components:1044,midnighttrain
Fighting:1046,normalUser,Territory Building:1086,ikoan_kfa,2021-01-22 19:21:20.31,Animals:1089,influencer,Murder/Mystery:1040,gal7
Zombies:2481,normalUser,Print & Play:1120,dcwebber,2021-01-22 19:21:20.726,Number:1098,normalUser,World War II: 1049,madmitchsgames
Adventure:1022,normalUser,Card Game:1002,niiles,2021-01-22 19:21:23.264,World War II: 1049,normalUser,Wargame:1019,harry567
Medical:2145,normalUser,Sports:1038,skinkdoktor,2021-01-22 19:21:41.597,Adventure:1022,normalUser,Medical:2145,aarong3eason
Miniatures:1047,normalUser,Card Game:1002,yklohoclaot,2021-01-22 19:21:41.669,Children's Game:1041,influencer,Science Fiction:1016,iluvatar20
Action/Dexterity:1032,normalUser,Exploration:1020,l8nite,2021-01-22 19:21:28.356,Negotiation:1026,normalUser,Puzzle:1028,pstj
Wargame:1019,normalUser,Aviation/Flight:2650,danndesigns,2021-01-22 19:21:28.869,Collectible Components:1044,influencer,Number:1098,neogothor
Puzzle:1028,normalUser,Novel-Based:1093,metropucela,2021-01-22 19:21:38.315,Medical:2145,normalUser,Word-game:1025,westwardhough
Fantasy:1010,normalUser,Racing:1031,amadeukaos,2021-01-22 19:21:28.671,Murder/Mystery:1040,normalUser,Modern Warfare:1069,riojano2002
Deduction:1039,normalUser,Fantasy:1010,capovonderband,2021-01-22 19:21:22.442,Party Game:1030,normalUser,Word-game:1025,khali
Negotiation:1026,normalUser,Medieval:1035,soonermike211,2021-01-22 19:21:22.429,Modern Warfare:1069,normalUser,Dice:1017,nmaycher
Negotiation:1026,normalUser,Dice:1017,bobroxs,2021-01-22 19:21:41.119,Real-time:1037,normalUser,Bluffing:1023,papandujo
Card Game:1002,normalUser,Memory:1045,brittkeee,2021-01-22 19:21:00.907,Real-time:1037,normalUser,Bluffing:1023,papandujo
Bluffing:1023,influencer,Miniatures:1047,laerthes,2021-01-22 19:21:44.105,Napoleonic:1051,normalUser,Zombies:2481,mithrandir_bq
Science Fiction:1016,normalUser,Card Game:1002,tomassio,2021-01-22 19:21:51.099,Movies/TV/Radio Theme:1064,normalUser,Medieval:1035,ocram82
Print & Play:1120,normalUser,Murder/Mystery:1040,iprop,2021-01-22 19:21:48.809,Puzzle:1028,influencer,Abstact Strategy:1009,adrian_saurus
Movies/TV/Radio Theme:1064,normalUser,Wargame:1019,helgason,2021-01-22 19:21:39.334,Puzzle:1028,normalUser,Book:1117,samfernando556
Animals:1089,normalUser,Adventure:1022,tapeberlin,2021-01-22 19:21:51.35,Zombies:2481,influencer,Animals:1089,sakerio
Dice:1017,influencer,Fantasy:1010,nerina93,2021-01-22 19:21:47.065,Memory:1045,normalUser,Real-time:1037,rhythm
Animals:1089,normalUser,Children's Game:1041,rogerdoger,2021-01-22 19:21:37.093,Movies/TV/Radio Theme:1064,normalUser,Racing:1031,headburst
Print & Play:1120,normalUser,Animals:1089,kendaryth,2021-01-22 19:21:26.031,Spies/Secret Agents:1081,normalUser,Economic:1021,sc00ters
Abstact Strategy:1009,normalUser,Number:1098,denverzeppo,2021-01-22 19:21:03.64,Medical:2145,normalUser,Number:1098,idlyplay
Aviation/Flight:2650,normalUser,Children's Game:1041,yapma,2021-01-22 19:21:31.471,Economic:1021,normalUser,Fantasy:1010,barcalounger
Deduction:1039,normalUser,Economic:1021,golden161803,2021-01-22 19:21:19.069,Collectible Components:1044,normalUser,Word-game:1025,vidar42
Bluffing:1023,normalUser,Napoleonic:1051,abnsgt,2021-01-22 19:21:35.23,Collectible Components:1044,normalUser,Party Game:1030,missmicrophone
Real-time:1037,normalUser,Medical:2145,bajjilllion,2021-01-22 19:21:04.525,Children's Game:1041,normalUser,Murder/Mystery:1040,cassandralim
Humor:1079,normalUser,Book:1117,bcnevan,2021-01-22 19:21:20.207,Party Game:1030,moderator,Racing:1031,junraqan
Medical:2145,normalUser,Science Fiction:1016,vernowhitney,2021-01-22 19:21:09.014,Action/Dexterity:1032,normalUser,Fantasy:1010,flubmosis
Zombies:2481,normalUser,Transportation:1011,mmajstor,2021-01-22 19:21:02.85,Economic:1021,normalUser,Sports:1038,rbakeratl
Murder/Mystery:1040,influencer,Animals:1089,ortosan,2021-01-22 19:21:10.606,Bluffing:1023,normalUser,Fantasy:1010,lore
Puzzle:1028,influencer,Novel-Based:1093,thirdbase,2021-01-22 19:21:24.551,Word-game:1025,normalUser,Action/Dexterity:1032,shervantes
Dice:1017,normalUser,Murder/Mystery:1040,ricomoss,2021-01-22 19:21:43.452,Negotiation:1026,normalUser,Card Game:1002,cheirisophus
Book:1117,normalUser,Zombies:2481,mooknee,2021-01-22 19:21:35.753,Medieval:1035,normalUser,Memory:1045,bpesec
World War II: 1049,normalUser,Travel:1097,kuduacz,2021-01-22 19:21:41.978,Travel:1097,normalUser,Murder/Mystery:1040,zanshlou
Negotiation:1026,normalUser,Novel-Based:1093,duyos,2021-01-22 19:21:34.164,Modern Warfare:1069,normalUser,Napoleonic:1051,guido1
Fantasy:1010,normalUser,Humor:1079,dxpenguinman,2021-01-22 19:21:15.99,Fighting:1046,normalUser,Collectible Components:1044,dnm315
Novel-Based:1093,normalUser,Print & Play:1120,zompocalypse,2021-01-22 19:21:14.531,Fighting:1046,normalUser,Collectible Components:1044,dnm315
Medical:2145,normalUser,Action/Dexterity:1032,theblackjoker,2021-01-22 19:21:01.005,Modern Warfare:1069,normalUser,Ancient:1050,svntn
Fighting:1046,influencer,Territory Building:1086,vannostrand,2021-01-22 19:21:34.02,Book:1117,normalUser,Transportation:1011,unabashed1
Fantasy:1010,normalUser,World War II: 1049,tweet,2021-01-22 19:21:02.956,Card Game:1002,influencer,Exploration:1020,escapeclub
Collectible Components:1044,normalUser,Miniatures:1047,izayoi sakuya,2021-01-22 19:21:12.385,Economic:1021,normalUser,Science Fiction:1016,nineedgefirst
Dice:1017,normalUser,Real-time:1037,the mathematician,2021-01-22 19:21:31.836,Science Fiction:1016,normalUser,Transportation:1011,deaconfrost
Humor:1079,normalUser,Book:1117,bcnevan,2021-01-22 19:21:45.076,Puzzle:1028,normalUser,Real-time:1037,weejapan
Napoleonic:1051,normalUser,Word-game:1025,fabelhaftessen,2021-01-22 19:21:47.931,Napoleonic:1051,moderator,Science Fiction:1016,faunty
Modern Warfare:1069,normalUser,Sports:1038,hcso,2021-01-22 19:21:08.348,Memory:1045,normalUser,Fighting:1046,friko515
Word-game:1025,normalUser,Card Game:1002,hasmad,2021-01-22 19:21:00.92,Puzzle:1028,normalUser,Racing:1031,vlachbild
Word-game:1025,normalUser,Medieval:1035,minort1769,2021-01-22 19:21:03.747,Action/Dexterity:1032,normalUser,World War II: 1049,manuel_fossati
Sports:1038,normalUser,Children's Game:1041,almostperfectfools,2021-01-22 19:21:07.741,Video Game Theme:1101,normalUser,Sports:1038,fecsmith
Abstact Strategy:1009,normalUser,Word-game:1025,zeroiszero,2021-01-22 19:21:21.096,Word-game:1025,influencer,Puzzle:1028,hans 0lo
World War II: 1049,normalUser,Economic:1021,fiend138,2021-01-22 19:21:05.612,Educational:1094,normalUser,Action/Dexterity:1032,ironmaul
Sports:1038,influencer,Exploration:1020,morty4500,2021-01-22 19:21:31.241,Miniatures:1047,normalUser,Territory Building:1086,aaronje9
Aviation/Flight:2650,influencer,Sports:1038,telestes,2021-01-22 19:21:07.972,Animals:1089,normalUser,Educational:1094,noxc27
Book:1117,normalUser,Word-game:1025,kbowz,2021-01-22 19:21:22.67,Adventure:1022,influencer,Ancient:1050,magdalenka
Print & Play:1120,normalUser,Science Fiction:1016,photographer bolton,2021-01-22 19:21:26.305,Murder/Mystery:1040,normalUser,Aviation/Flight:2650,maniwaki
Medieval:1035,normalUser,Movies/TV/Radio Theme:1064,pan_dim_onium,2021-01-22 19:21:16.779,Dice:1017,normalUser,Miniatures:1047,kram3r
Word-game:1025,normalUser,Adventure:1022,caerisse,2021-01-22 19:21:49.428,Aviation/Flight:2650,normalUser,Fighting:1046,bibblord
Zombies:2481,normalUser,Action/Dexterity:1032,bagatech,2021-01-22 19:21:45.295,Sports:1038,normalUser,Zombies:2481,bwlions
Print & Play:1120,normalUser,Memory:1045,jonbittner,2021-01-22 19:21:24.696,Zombies:2481,normalUser,Travel:1097,tortuguita
Fantasy:1010,normalUser,Adventure:1022,choubynet,2021-01-22 19:21:32.734,Book:1117,normalUser,Zombies:2481,davis3355
Miniatures:1047,normalUser,Wargame:1019,dmcke013,2021-01-22 19:21:45.144,Transportation:1011,normalUser,Exploration:1020,loandbeholdem
Book:1117,normalUser,Ancient:1050,boozysquid,2021-01-22 19:21:46.5,Word-game:1025,influencer,Bluffing:1023,abane
Print & Play:1120,normalUser,Novel-Based:1093,maserv,2021-01-22 19:21:34.788,Racing:1031,influencer,Science Fiction:1016,blanidimi
Bluffing:1023,normalUser,Educational:1094,jeanpierre martin,2021-01-22 19:21:34.694,Party Game:1030,normalUser,Aviation/Flight:2650,sdwitt
Economic:1021,normalUser,Racing:1031,vanitar,2021-01-22 19:21:47.184,Adventure:1022,normalUser,Murder/Mystery:1040,emersideo
Zombies:2481,influencer,Adventure:1022,leonardo2015,2021-01-22 19:21:41.991,Number:1098,normalUser,Animals:1089,benal
Bluffing:1023,normalUser,Action/Dexterity:1032,jurev,2021-01-22 19:21:11.177,World War II: 1049,normalUser,Ancient:1050,fafnir
Murder/Mystery:1040,moderator,World War II: 1049,michaellolic,2021-01-22 19:21:10.937,Real-time:1037,influencer,Puzzle:1028,dreamnought
Fighting:1046,normalUser,Exploration:1020,bert8freudenkinder,2021-01-22 19:21:00.352,Print & Play:1120,normalUser,Book:1117,wallnutzgames
Trains:1034,normalUser,Wargame:1019,juliusan,2021-01-22 19:21:44.42,Fighting:1046,normalUser,Wargame:1019,jumabe76
Medieval:1035,normalUser,Exploration:1020,ercolano1962,2021-01-22 19:21:43.355,Travel:1097,normalUser,Word-game:1025,raichar
Action/Dexterity:1032,normalUser,Wargame:1019,hartyfarty,2021-01-22 19:21:38.129,Travel:1097,influencer,Zombies:2481,onio
Dice:1017,normalUser,Print & Play:1120,wybird666,2021-01-22 19:21:12.713,Ancient:1050,influencer,Real-time:1037,weirdquest
Book:1117,normalUser,Puzzle:1028,mathias_bysath,2021-01-22 19:20:59.42,Medieval:1035,normalUser,World War II: 1049,iammike
Humor:1079,normalUser,Territory Building:1086,nappen,2021-01-22 19:21:47.971,Card Game:1002,normalUser,Exploration:1020,sunnysidechris
Animals:1089,normalUser,Party Game:1030,elucidarian,2021-01-22 19:21:28.161,Miniatures:1047,normalUser,Educational:1094,cap27100
Spies/Secret Agents:1081,normalUser,Fighting:1046,trudeau,2021-01-22 19:21:21.527,Video Game Theme:1101,influencer,Book:1117,balulu73
Zombies:2481,influencer,Science Fiction:1016,team green,2021-01-22 19:21:25.247,Educational:1094,normalUser,Book:1117,namander
Ancient:1050,normalUser,Science Fiction:1016,bartmerckx,2021-01-22 19:21:10.725,Medical:2145,influencer,Bluffing:1023,mrgouda
Zombies:2481,normalUser,Animals:1089,plumcreek,2021-01-22 19:21:48.719,Fantasy:1010,normalUser,Science Fiction:1016,ettegoom
Fighting:1046,normalUser,Science Fiction:1016,chaoticcalamity,2021-01-22 19:21:42.213,Medieval:1035,normalUser,Exploration:1020,rlxlando
Medical:2145,normalUser,Fighting:1046,hangmanspie,2021-01-22 19:21:39.666,Adventure:1022,normalUser,Science Fiction:1016,hakkon
Negotiation:1026,normalUser,Memory:1045,mulberry,2021-01-22 19:21:27.203,Trains:1034,moderator,Racing:1031,kylethelion
Puzzle:1028,normalUser,Aviation/Flight:2650,guevara,2021-01-22 19:21:49.068,Territory Building:1086,normalUser,World War II: 1049,jekkjekktarr
Exploration:1020,normalUser,Children's Game:1041,stretchmo,2021-01-22 19:21:41.941,Medical:2145,normalUser,Memory:1045,gti70
Sports:1038,influencer,Ancient:1050,solarisphase,2021-01-22 19:21:23.6,Adventure:1022,moderator,Abstact Strategy:1009,codylarson
Exploration:1020,normalUser,Travel:1097,azurus,2021-01-22 19:21:00.551,Miniatures:1047,normalUser,Territory Building:1086,fessenden
Abstact Strategy:1009,normalUser,Memory:1045,rimrocker4fc,2021-01-22 19:21:25.808,Ancient:1050,normalUser,Educational:1094,looty
Modern Warfare:1069,normalUser,Novel-Based:1093,edimonra,2021-01-22 19:21:25.273,Travel:1097,normalUser,Movies/TV/Radio Theme:1064,andrewjchance
Educational:1094,normalUser,Murder/Mystery:1040,nesquick7777,2021-01-22 19:21:41.159,Word-game:1025,normalUser,Fighting:1046,darkirongoose
Memory:1045,normalUser,Novel-Based:1093,iratehope,2021-01-22 19:21:44.245,Spies/Secret Agents:1081,normalUser,Science Fiction:1016,absteensen
Word-game:1025,normalUser,Negotiation:1026,mcbow123,2021-01-22 19:21:03.759,Wargame:1019,normalUser,Humor:1079,bkdlots
Educational:1094,normalUser,Sports:1038,aelian,2021-01-22 19:21:10.7,Action/Dexterity:1032,normalUser,Spies/Secret Agents:1081,celta
Transportation:1011,normalUser,Deduction:1039,columbuzz,2021-01-22 19:21:37.238,Animals:1089,normalUser,Memory:1045,salmon squire
Humor:1079,normalUser,Memory:1045,elwatoplus,2021-01-22 19:21:18.975,Humor:1079,normalUser,Action/Dexterity:1032,neoromani
Animals:1089,influencer,Number:1098,gstammen,2021-01-22 19:21:15.133,Spies/Secret Agents:1081,normalUser,Napoleonic:1051,droege boy 4
Spies/Secret Agents:1081,normalUser,Puzzle:1028,mardaenas,2021-01-22 19:21:45.171,Exploration:1020,normalUser,Fantasy:1010,jbwncster
Children's Game:1041,normalUser,Card Game:1002,yarblyn,2021-01-22 19:21:44.765,Travel:1097,normalUser,Medieval:1035,gothmogza
